"PerformanceID","EmployeeID","ReviewDate","EnvironmentSatisfaction","JobSatisfaction","RelationshipSatisfaction","TrainingOpportunitiesWithinYear","TrainingOpportunitiesTaken","WorkLifeBalance","SelfRating","ManagerRating","DataQualityStatus"
"PR1287","2E9A-BD2E","10/25/2016","3","5","2","1","1","5","3","2","Valid"
"PR1288","7378-5351","10/25/2016","3","2","2","3","3","2","3","2","Valid"
"PR1289","CEE0-94C3","10/25/2016","5","5","4","1","0","2","4","4","Valid"
"PR129","9BD6-2C43","5/7/2013","3","4","2","2","1","3","3","2","Valid"
"PR1290","9C7D-E1B1","10/26/2016","4","4","2","3","0","3","5","4","Valid"
"PR1291","D199-1896","10/26/2016","3","5","5","1","0","4","4","3","Valid"
"PR1292","7F91-C628","10/26/2016","3","5","3","2","2","3","4","4","Valid"
"PR1293","8C57-8F84","10/28/2016","3","4","4","1","1","2","5","4","Valid"
"PR1294","9E22-6287","10/29/2016","3","4","2","1","0","3","3","3","Valid"
"PR1295","3012-1A41","10/30/2016","3","3","2","3","0","4","3","3","Valid"
"PR1296","6280-B47F","10/31/2016","3","3","3","2","1","3","4","4","Valid"
"PR1297","0868-097F","10/31/2016","4","5","5","2","1","4","4","4","Valid"
"PR1298","7B9D-8612","10/31/2016","3","5","4","3","1","5","4","3","Valid"
"PR1299","C1C6-F683","11/1/2016","3","3","2","2","2","4","4","4","Valid"
"PR13","7839-CA12","1/12/2013","5","3","5","3","2","4","4","3","Valid"
"PR130","291F-B604","5/9/2013","3","5","2","3","2","4","3","2","Valid"
"PR1300","EBBD-37D4","11/2/2016","3","3","3","1","1","5","4","4","Valid"
"PR1301","7FA1-BC64","11/3/2016","4","3","3","3","1","3","5","5","Valid"
"PR1302","DD78-E811","11/4/2016","4","4","3","3","0","3","3","2","Valid"
"PR1303","EC6E-7F42","11/5/2016","5","2","4","2","2","2","5","4","Valid"
"PR1304","1363-6BF9","11/6/2016","5","2","4","3","0","5","3","3","Valid"
"PR1305","1C24-233B","11/6/2016","4","2","2","2","1","3","5","5","Valid"
"PR1306","67ED-A630","11/6/2016","5","3","3","1","1","4","3","2","Valid"
"PR1307","FD95-9EEB","11/7/2016","5","2","4","1","1","4","4","3","Valid"
"PR1308","4C62-5BE8","11/7/2016","5","3","4","2","2","2","5","5","Valid"
"PR1309","AFDF-3DA8","11/8/2016","4","3","2","2","0","3","3","3","Valid"
"PR131","C560-23D6","5/9/2013","5","3","2","2","2","2","3","3","Valid"
"PR1310","BFF3-AADC","11/9/2016","3","5","4","1","1","3","3","2","Valid"
"PR1311","AB4A-E71A","11/9/2016","3","3","3","2","0","2","4","3","Valid"
"PR1312","4FC2-A40D","11/10/2016","4","2","2","1","1","2","3","2","Valid"
"PR1313","7A2A-0600","11/10/2016","4","3","2","2","1","4","3","3","Valid"
"PR1314","3E4A-F28F","11/11/2016","4","5","3","3","2","2","4","4","Valid"
"PR1315","F578-F0C8","11/11/2016","4","4","5","3","2","3","4","3","Valid"
"PR1316","2A04-49D1","11/11/2016","4","3","3","2","0","4","5","4","Valid"
"PR1317","9728-1A5B","11/14/2016","4","3","3","2","2","5","3","3","Valid"
"PR1318","C395-8C36","11/17/2016","4","2","5","3","0","2","3","3","Valid"
"PR1319","FB5B-C127","11/17/2016","5","4","3","3","1","4","5","4","Valid"
"PR132","AB61-2A7E","5/9/2013","4","2","3","3","1","5","4","3","Valid"
"PR1320","C25C-C434","11/18/2016","3","3","2","1","0","2","5","5","Valid"
"PR1321","4DA0-81D7","11/18/2016","5","4","4","2","0","2","5","5","Valid"
"PR1322","0145-DBFC","11/19/2016","3","4","3","2","0","2","3","2","Valid"
"PR1323","085C-7FC2","11/20/2016","4","5","2","2","2","4","3","2","Valid"
"PR1324","7FFD-C810","11/21/2016","5","3","5","2","1","3","5","4","Valid"
"PR1325","C219-6C2E","11/22/2016","4","4","2","3","1","5","4","4","Valid"
"PR1326","1749-81A2","11/23/2016","3","4","5","3","0","3","4","4","Valid"
"PR1327","5B11-3DB3","11/25/2016","4","4","3","2","1","2","5","4","Valid"
"PR1328","6A2B-42DB","11/25/2016","4","5","5","3","0","3","4","4","Valid"
"PR1329","F838-C681","11/25/2016","3","4","3","3","1","2","4","4","Valid"
"PR133","4657-FE18","5/10/2013","3","4","5","1","0","3","4","3","Valid"
"PR1330","3994-472A","11/26/2016","4","4","4","2","0","3","3","2","Valid"
"PR1331","12B5-11CC","11/27/2016","4","5","3","1","0","5","4","4","Valid"
"PR1332","4969-9A35","11/28/2016","3","3","3","2","2","2","4","3","Valid"
"PR1333","2BEA-43B2","11/28/2016","5","3","4","2","2","3","4","4","Valid"
"PR1334","C54B-DBC5","11/29/2016","3","2","2","1","1","3","5","5","Valid"
"PR1335","9FE1-0345","12/1/2016","4","4","3","1","0","3","5","4","Valid"
"PR1336","F265-79B0","12/1/2016","5","5","3","1","0","3","3","3","Valid"
"PR1337","4886-62DF","12/2/2016","4","4","3","1","0","5","5","4","Valid"
"PR1338","BD70-7DAE","12/3/2016","4","4","2","1","0","5","5","5","Valid"
"PR1339","DDAC-D5FD","12/3/2016","3","3","4","1","0","2","5","5","Valid"
"PR134","A848-F98B","5/12/2013","5","4","2","1","0","4","5","4","Valid"
"PR1340","3D71-8DC2","12/5/2016","4","2","3","2","0","4","5","5","Valid"
"PR1341","A923-9EF6","12/5/2016","3","5","4","3","1","3","4","3","Valid"
"PR1342","DFA9-990E","12/5/2016","4","4","5","2","0","2","4","4","Valid"
"PR1343","D39D-4015","12/5/2016","4","5","3","2","2","3","4","4","Valid"
"PR1344","C6EC-FEB5","12/7/2016","5","3","5","3","1","5","4","3","Valid"
"PR1345","598D-E3B4","12/8/2016","5","3","5","3","1","4","5","4","Valid"
"PR1346","B98B-4689","12/8/2016","4","2","5","3","3","4","4","3","Valid"
"PR1347","63BF-A86A","12/9/2016","3","2","5","1","1","5","5","4","Valid"
"PR1348","58C8-63FA","12/9/2016","4","2","3","2","1","2","5","5","Valid"
"PR1349","CF8D-7379","12/11/2016","4","5","3","2","0","5","4","3","Valid"
"PR135","1C87-44CB","5/13/2013","4","3","3","1","1","2","3","3","Valid"
"PR1350","E6D9-ADEE","12/13/2016","4","5","4","2","1","2","3","2","Valid"
"PR1351","E5C1-B122","12/13/2016","4","5","3","3","1","5","5","4","Valid"
"PR1352","39FC-7149","12/13/2016","4","3","4","2","2","3","3","3","Valid"
"PR1353","E55E-9436","12/16/2016","5","3","3","2","0","4","4","3","Valid"
"PR1354","DF94-FD29","12/17/2016","5","3","4","3","2","2","5","4","Valid"
"PR1355","9C71-34AE","12/18/2016","4","2","2","2","2","5","5","4","Valid"
"PR1356","AF5D-A8C8","12/19/2016","5","4","5","1","0","3","4","3","Valid"
"PR1357","DCFE-F601","12/19/2016","5","4","3","1","1","2","3","2","Valid"
"PR1358","0CED-EE28","12/20/2016","3","3","3","3","1","2","5","5","Valid"
"PR1359","5C61-8F3A","12/20/2016","5","4","2","2","0","3","3","2","Valid"
"PR136","41FE-D257","5/13/2013","3","4","5","2","0","3","3","3","Valid"
"PR1360","A2FB-2D5D","12/22/2016","3","2","4","2","0","3","4","3","Valid"
"PR1361","F93D-CB5A","12/22/2016","4","4","5","3","1","5","4","4","Valid"
"PR1362","0697-ADC3","12/22/2016","3","4","4","3","2","3","3","2","Valid"
"PR1363","E681-7B57","12/24/2016","5","2","4","1","0","2","4","3","Valid"
"PR1364","637B-DBAD","12/24/2016","5","2","3","3","1","3","5","5","Valid"
"PR1365","D836-B375","12/24/2016","4","3","3","1","1","2","5","4","Valid"
"PR1366","6C42-A719","12/25/2016","4","2","5","2","1","2","3","3","Valid"
"PR1367","A9EB-9E41","12/25/2016","4","5","2","1","1","2","4","4","Valid"
"PR1368","4CA1-F139","12/26/2016","4","3","2","2","1","4","3","3","Valid"
"PR1369","63B0-1036","12/27/2016","4","2","4","1","1","5","3","2","Valid"
"PR137","42CC-040A","5/14/2013","5","2","4","2","1","5","4","3","Valid"
"PR1370","1609-65E1","12/28/2016","4","5","3","3","0","3","5","4","Valid"
"PR1371","03EF-5904","12/29/2016","2","4","2","1","1","3","5","4","Valid"
"PR1372","74F2-5C55","12/30/2016","4","1","2","1","0","3","4","4","Valid"
"PR1373","ACA9-5DC2","12/30/2016","3","2","2","3","1","1","3","2","Valid"
"PR1374","211E-BC82","12/30/2016","2","1","1","3","3","4","3","3","Valid"
"PR1375","40BE-EEAF","12/31/2016","4","4","3","2","2","4","5","5","Valid"
"PR1376","79F3-8AA5","12/31/2016","1","3","2","2","1","1","3","2","Valid"
"PR1377","79F7-78EC","1/1/2017","2","3","1","3","1","4","5","4","Valid"
"PR1378","B61E-0F26","1/2/2017","1","1","4","1","1","4","5","4","Valid"
"PR1379","F5E3-48BB","1/2/2017","2","2","3","1","1","1","5","4","Valid"
"PR138","C9FF-3A25","5/14/2013","3","3","2","3","2","3","4","3","Valid"
"PR1380","C2DD-9D37","1/2/2017","5","2","5","3","0","3","3","2","Valid"
"PR1381","DF71-97FB","1/2/2017","4","3","4","2","0","4","3","2","Valid"
"PR1382","0678-748A","1/3/2017","3","2","3","3","2","2","3","3","Valid"
"PR1383","541F-3E19","1/3/2017","3","4","5","3","1","5","3","3","Valid"
"PR1384","F93E-BDEF","1/3/2017","3","5","5","1","1","2","5","5","Valid"
"PR1385","C0A1-EB7D","1/4/2017","4","5","4","1","0","5","3","3","Valid"
"PR1386","1359-BEE3","1/5/2017","5","4","5","2","0","4","3","2","Valid"
"PR1387","D5DA-363A","1/6/2017","5","4","4","1","1","4","5","5","Valid"
"PR1388","9E7A-1F70","1/7/2017","3","4","2","2","1","4","5","4","Valid"
"PR1389","58F5-C8FC","1/7/2017","3","5","5","1","1","5","3","2","Valid"
"PR139","1F0F-458C","5/15/2013","3","4","4","1","1","5","5","4","Valid"
"PR1390","05ED-92F1","1/9/2017","4","5","3","1","1","3","4","3","Valid"
"PR1391","F72D-261D","1/9/2017","3","2","5","3","1","5","5","5","Valid"
"PR1392","38EB-ADBD","1/9/2017","3","2","2","1","0","5","3","2","Valid"
"PR1393","D106-E487","1/9/2017","4","2","5","2","1","4","4","3","Valid"
"PR1394","4563-8637","1/9/2017","3","3","5","2","2","5","4","3","Valid"
"PR1395","774E-685D","1/10/2017","3","4","3","1","0","5","4","4","Valid"
"PR1396","9937-CDF7","1/10/2017","4","4","4","2","2","4","5","5","Valid"
"PR1397","CD59-7F94","1/10/2017","4","2","4","2","2","5","4","4","Valid"
"PR1398","7839-CA12","1/11/2017","3","5","3","3","0","2","4","3","Valid"
"PR1399","EB66-D679","1/11/2017","5","2","4","2","2","3","3","2","Valid"
"PR14","12F7-BCBB","1/14/2013","5","2","2","2","1","5","5","5","Valid"
"PR140","0A05-3943","5/17/2013","5","4","5","2","1","3","5","4","Valid"
"PR1400","8941-0BAC","1/11/2017","3","4","4","3","0","3","4","3","Valid"
"PR1401","763B-DE6E","1/12/2017","4","4","5","2","0","2","4","3","Valid"
"PR1402","9E87-533E","1/12/2017","5","2","5","2","0","3","3","2","Valid"
"PR1403","12F7-BCBB","1/13/2017","5","4","3","2","1","4","5","4","Valid"
"PR1404","D045-B6CA","1/13/2017","5","3","4","1","1","4","5","4","Valid"
"PR1405","B340-5AD2","1/13/2017","4","3","3","1","0","5","5","4","Valid"
"PR1406","FF14-A43E","1/14/2017","5","2","3","2","0","3","4","3","Valid"
"PR1407","02DA-7A72","1/15/2017","5","3","3","3","0","3","4","4","Valid"
"PR1408","28EA-A010","1/15/2017","5","3","5","1","1","3","5","4","Valid"
"PR1409","CBB3-0D7E","1/15/2017","3","3","4","3","1","3","3","2","Valid"
"PR141","9F65-F612","5/17/2013","5","5","3","2","1","3","4","3","Valid"
"PR1410","C330-DAF4","1/15/2017","4","2","5","2","1","3","3","3","Valid"
"PR1411","B48C-47D0","1/16/2017","5","4","2","2","0","2","4","3","Valid"
"PR1412","6DEB-F440","1/16/2017","5","5","2","1","1","5","5","4","Valid"
"PR1413","32AE-C02F","1/17/2017","3","5","3","1","0","4","5","5","Valid"
"PR1414","8A6B-AD5C","1/17/2017","3","2","3","3","0","5","3","2","Valid"
"PR1415","8D34-EBDF","1/17/2017","5","2","5","2","2","5","3","2","Valid"
"PR1416","8BAB-B4A6","1/17/2017","4","2","4","3","1","3","5","4","Valid"
"PR1417","6FE1-C8A8","1/18/2017","4","3","5","2","0","3","4","3","Valid"
"PR1418","EB8F-204D","1/18/2017","5","4","2","2","2","3","3","2","Valid"
"PR1419","D921-AC35","1/18/2017","4","5","2","3","0","5","5","5","Valid"
"PR142","4D59-B831","5/20/2013","4","3","2","3","1","2","5","4","Valid"
"PR1420","606E-A262","1/19/2017","5","3","5","1","0","2","5","4","Valid"
"PR1421","CEE1-DA0F","1/19/2017","4","3","4","3","0","2","4","3","Valid"
"PR1422","05B0-755F","1/20/2017","5","3","5","2","0","2","5","5","Valid"
"PR1423","A42A-4000","1/20/2017","4","4","3","3","1","3","5","5","Valid"
"PR1424","45D2-369E","1/21/2017","4","4","5","2","0","3","3","3","Valid"
"PR1425","7F1C-20B8","1/21/2017","3","5","3","3","0","4","5","5","Valid"
"PR1426","F98B-61B3","1/21/2017","4","2","5","2","2","4","3","3","Valid"
"PR1427","D4D5-27FB","1/22/2017","4","4","3","2","1","4","4","4","Valid"
"PR1428","9C71-61AE","1/22/2017","3","2","4","1","1","5","3","3","Valid"
"PR1429","8AAD-FAFB","1/23/2017","5","2","5","2","2","2","3","2","Valid"
"PR143","5060-A677","5/20/2013","4","2","3","3","1","3","4","4","Valid"
"PR1430","20BA-5868","1/23/2017","3","4","2","1","1","2","5","5","Valid"
"PR1431","45D7-5C8A","1/24/2017","5","3","3","2","1","2","5","5","Valid"
"PR1432","AB03-8820","1/24/2017","4","2","3","3","1","4","4","3","Valid"
"PR1433","B4E1-4A3E","1/25/2017","3","3","5","3","0","2","5","4","Valid"
"PR1434","618D-7685","1/26/2017","4","2","2","3","2","4","4","4","Valid"
"PR1435","FBED-F86B","1/26/2017","5","5","5","2","0","5","3","2","Valid"
"PR1436","6125-FEC8","1/26/2017","5","2","5","3","2","4","4","3","Valid"
"PR1437","6227-9D9E","1/26/2017","3","2","2","2","1","5","3","2","Valid"
"PR1438","5A0B-7F31","1/28/2017","3","5","3","1","1","2","4","3","Valid"
"PR1439","E4F4-11B9","1/28/2017","4","4","4","2","1","3","3","3","Valid"
"PR144","A2D0-E2D2","5/20/2013","5","2","5","3","2","4","5","5","Valid"
"PR1440","B303-8962","1/28/2017","3","3","5","2","2","3","4","3","Valid"
"PR1441","98EE-8547","1/29/2017","4","5","5","2","1","5","5","5","Valid"
"PR1442","041A-31B0","1/29/2017","3","5","5","2","0","3","5","4","Valid"
"PR1443","7279-6591","1/30/2017","5","5","2","2","0","3","5","4","Valid"
"PR1444","EEFC-DEC7","1/30/2017","3","5","4","3","1","3","5","4","Valid"
"PR1445","1180-BEC9","1/31/2017","3","5","5","3","0","5","3","2","Valid"
"PR1446","EE04-1533","1/31/2017","5","4","5","3","1","5","5","4","Valid"
"PR1447","B50B-5A18","2/1/2017","4","5","2","1","1","2","5","4","Valid"
"PR1448","8CF6-3079","2/2/2017","4","3","2","2","0","3","4","3","Valid"
"PR1449","D7EE-56FC","2/2/2017","5","5","3","1","1","4","5","4","Valid"
"PR145","BE54-8537","5/20/2013","3","2","2","3","3","2","4","3","Valid"
"PR1450","1F12-DDDA","2/2/2017","4","4","5","3","2","2","5","4","Valid"
"PR1451","9658-7750","2/2/2017","5","3","2","2","2","3","4","3","Valid"
"PR1452","B0C3-E578","2/2/2017","3","5","5","1","0","2","3","2","Valid"
"PR1453","62A3-DEA7","2/3/2017","5","4","4","2","1","2","3","3","Valid"
"PR1454","586E-5C14","2/3/2017","5","4","4","3","1","4","4","4","Valid"
"PR1455","8EE9-E86D","2/4/2017","5","5","2","3","1","2","3","3","Valid"
"PR1456","F3CD-9B5B","2/4/2017","5","2","5","2","1","2","5","5","Valid"
"PR1457","AD0D-E79F","2/4/2017","5","4","5","2","0","4","3","2","Valid"
"PR1458","D8B3-30D2","2/4/2017","5","3","4","1","1","4","4","4","Valid"
"PR1459","B975-943A","2/4/2017","3","4","5","2","0","3","4","3","Valid"
"PR146","9169-FC4B","5/21/2013","4","5","5","2","1","4","3","2","Valid"
"PR1460","151D-1FF2","2/5/2017","3","4","2","2","1","2","3","3","Valid"
"PR1461","5476-CA0D","2/5/2017","3","4","2","2","0","3","3","2","Valid"
"PR1462","D696-9D82","2/5/2017","3","3","4","3","0","4","4","3","Valid"
"PR1463","C96F-0F3B","2/8/2017","5","4","3","2","2","2","5","5","Valid"
"PR1464","EE39-C8F2","2/8/2017","3","5","4","1","0","5","5","4","Valid"
"PR1465","DF63-0D3C","2/8/2017","5","3","5","1","0","5","4","3","Valid"
"PR1466","9DFE-1FD5","2/9/2017","3","2","3","3","2","5","3","3","Valid"
"PR1467","0D1B-DEC2","2/10/2017","3","4","5","1","0","4","5","4","Valid"
"PR1468","B407-ABCA","2/10/2017","3","3","3","1","1","2","3","2","Valid"
"PR1469","5818-560C","2/10/2017","3","2","3","1","0","2","4","4","Valid"
"PR147","8766-F1E7","5/24/2013","4","3","5","3","1","4","4","3","Valid"
"PR1470","DB6C-3B2F","2/11/2017","4","4","2","3","0","2","3","3","Valid"
"PR1471","8ED3-4377","2/11/2017","3","2","2","1","1","5","3","2","Valid"
"PR1472","279C-7342","2/12/2017","3","3","3","2","0","4","3","3","Valid"
"PR1473","83FD-F920","2/12/2017","4","2","5","1","0","3","3","2","Valid"
"PR1474","B2D6-A355","2/12/2017","4","4","2","3","0","5","3","2","Valid"
"PR1475","626A-9377","2/13/2017","3","5","3","2","1","5","5","4","Valid"
"PR1476","0DBC-596E","2/14/2017","5","2","3","2","2","2","3","2","Valid"
"PR1477","5A04-0EB4","2/15/2017","3","2","2","3","1","3","4","3","Valid"
"PR1478","111D-E5EF","2/15/2017","4","5","5","1","1","4","5","4","Valid"
"PR1479","97F4-0B14","2/15/2017","3","3","3","3","0","3","5","4","Valid"
"PR148","D91C-815B","5/27/2013","3","3","4","1","0","5","5","4","Valid"
"PR1480","5021-95FC","2/17/2017","4","3","4","2","1","5","5","4","Valid"
"PR1481","B97B-73D7","2/17/2017","4","2","5","1","1","5","3","2","Valid"
"PR1482","D351-C7E4","2/17/2017","5","4","2","3","0","5","5","5","Valid"
"PR1483","3C7D-86ED","2/18/2017","5","2","2","2","2","5","5","4","Valid"
"PR1484","2219-56CA","2/20/2017","5","4","5","1","0","3","4","3","Valid"
"PR1485","8FB2-4CE0","2/20/2017","3","5","2","2","0","2","3","3","Valid"
"PR1486","5237-1B85","2/21/2017","3","3","3","2","0","5","5","4","Valid"
"PR1487","F968-671C","2/21/2017","4","5","3","2","2","2","4","4","Valid"
"PR1488","F997-FE6C","2/21/2017","5","4","4","3","1","3","5","5","Valid"
"PR1489","CED0-8D31","2/21/2017","5","2","3","2","0","2","3","3","Valid"
"PR149","2F98-E645","5/28/2013","3","3","4","1","1","4","4","4","Valid"
"PR1490","5B08-EF96","2/22/2017","5","2","3","1","0","3","4","4","Valid"
"PR1491","E348-E12B","2/22/2017","5","5","2","3","3","3","4","3","Valid"
"PR1492","8ACE-C5CE","2/22/2017","5","4","3","3","2","3","3","2","Valid"
"PR1493","C6A8-4E8A","2/22/2017","4","4","3","3","1","2","5","5","Valid"
"PR1494","C900-9EF9","2/22/2017","3","2","3","1","0","5","3","2","Valid"
"PR1495","63DA-AA21","2/23/2017","5","4","2","3","0","2","4","4","Valid"
"PR1496","3120-B11F","2/24/2017","5","2","2","1","0","5","4","3","Valid"
"PR1497","C016-FA12","2/25/2017","4","2","3","2","1","2","3","2","Valid"
"PR1498","7816-BF57","2/25/2017","3","4","4","2","0","5","5","5","Valid"
"PR1499","3560-C117","2/26/2017","3","3","3","2","1","4","5","5","Valid"
"PR15","D045-B6CA","1/14/2013","5","3","3","3","0","5","3","3","Valid"
"PR150","C08F-94F9","5/30/2013","4","4","5","1","1","2","5","4","Valid"
"PR1500","1914-B934","2/26/2017","3","3","3","2","1","3","3","2","Valid"
"PR1501","596B-33F4","2/27/2017","3","4","4","3","2","3","3","3","Valid"
"PR1502","E7A6-33A3","2/27/2017","4","4","3","3","2","4","3","3","Valid"
"PR1503","00D4-DD53","2/28/2017","5","4","2","2","1","4","5","5","Valid"
"PR1504","7749-B277","2/28/2017","5","5","3","2","1","3","3","2","Valid"
"PR1505","7823-0217","2/28/2017","4","2","4","3","0","2","5","5","Valid"
"PR1506","6E7B-D50D","2/28/2017","5","2","3","2","2","5","5","5","Valid"
"PR1507","17AD-99F5","3/1/2017","4","4","3","1","1","4","4","3","Valid"
"PR1508","CC8A-0B1F","3/1/2017","5","5","3","2","0","5","5","5","Valid"
"PR1509","DE22-FB63","3/1/2017","3","4","3","1","1","3","3","2","Valid"
"PR151","DEBE-1622","5/30/2013","5","2","4","3","1","2","3","3","Valid"
"PR1510","A366-C17A","3/1/2017","5","2","4","2","2","4","3","2","Valid"
"PR1511","EACC-D1F6","3/2/2017","3","2","2","1","1","4","4","4","Valid"
"PR1512","21B3-8491","3/2/2017","4","5","3","3","0","4","3","2","Valid"
"PR1513","C57E-6E4F","3/3/2017","3","2","2","3","0","3","3","2","Valid"
"PR1514","CC2F-670E","3/3/2017","5","3","4","3","0","5","3","3","Valid"
"PR1515","FD0B-7B0A","3/3/2017","3","2","2","3","0","5","4","4","Valid"
"PR1516","0322-D46B","3/3/2017","4","5","3","1","0","5","5","4","Valid"
"PR1517","06B9-B79D","3/4/2017","3","3","2","3","0","5","4","3","Valid"
"PR1518","1054-9C3B","3/5/2017","4","3","3","1","1","2","5","5","Valid"
"PR1519","155B-42BE","3/5/2017","5","5","4","3","0","4","3","2","Valid"
"PR152","40BE-EEAF","1/1/2014","5","5","2","1","1","3","3","3","Valid"
"PR1520","5222-EBE1","3/5/2017","4","4","2","2","0","4","4","4","Valid"
"PR1521","B1EC-849B","3/5/2017","3","5","5","2","1","4","3","3","Valid"
"PR1522","8567-5B27","3/6/2017","4","3","4","1","1","5","5","4","Valid"
"PR1523","D970-9F5E","3/6/2017","5","4","5","1","0","4","4","4","Valid"
"PR1524","EAB1-2EB2","3/6/2017","3","5","4","1","0","2","3","2","Valid"
"PR1525","7EE7-2C43","3/7/2017","3","2","3","1","1","5","5","5","Valid"
"PR1526","D954-6402","3/7/2017","5","5","5","3","0","4","4","3","Valid"
"PR1527","73CF-4956","3/7/2017","3","4","4","2","1","2","3","3","Valid"
"PR1528","E3B6-49F8","3/7/2017","4","5","2","2","2","2","5","4","Valid"
"PR1529","4B6E-3C21","3/9/2017","3","5","2","1","1","4","4","3","Valid"
"PR153","79F7-78EC","1/2/2014","5","2","2","1","1","5","4","4","Valid"
"PR1530","40A9-8EB0","3/9/2017","5","2","4","3","0","3","5","5","Valid"
"PR1531","0C23-26DD","3/9/2017","5","2","4","3","3","2","4","4","Valid"
"PR1532","B005-602F","3/10/2017","5","5","2","2","1","5","3","2","Valid"
"PR1533","4A0E-9958","3/11/2017","2","2","3","3","3","1","3","2","Valid"
"PR1534","CFE3-312D","3/11/2017","2","1","4","2","0","2","3","3","Valid"
"PR1535","A590-DF69","3/12/2017","4","3","3","3","1","2","5","5","Valid"
"PR1536","68FB-06A7","3/13/2017","2","4","4","2","0","4","5","5","Valid"
"PR1537","2551-DD9B","3/13/2017","3","3","1","1","0","3","3","2","Valid"
"PR1538","56A5-271B","3/13/2017","1","4","3","3","3","3","4","3","Valid"
